Region,Dosis,2020-12-24,2020-12-25,2020-12-26,2020-12-27,2020-12-28,2020-12-29,2020-12-30,2020-12-31,2021-01-01,2021-01-02,2021-01-03,2021-01-04,2021-01-05,2021-01-06,2021-01-07,2021-01-08,2021-01-09,2021-01-10,2021-01-11,2021-01-12,2021-01-13,2021-01-14,2021-01-15,2021-01-16,2021-01-17,2021-01-18,2021-01-19,2021-01-20,2021-01-21,2021-01-22,2021-01-23,2021-01-24,2021-01-25,2021-01-26,2021-01-27,2021-01-28,2021-01-29,2021-01-30,2021-01-31,2021-02-01,2021-02-02,2021-02-03,2021-02-04,2021-02-05,2021-02-06,2021-02-07,2021-02-08,2021-02-09,2021-02-10,2021-02-11,2021-02-12,2021-02-13,2021-02-14,2021-02-15,2021-02-16,2021-02-17,2021-02-18,2021-02-19,2021-02-20,2021-02-21,2021-02-22,2021-02-23,2021-02-24,2021-02-25,2021-02-26,2021-02-27,2021-02-28,2021-03-01,2021-03-02,2021-03-03,2021-03-04,2021-03-05,2021-03-06,2021-03-07,2021-03-08,2021-03-09,2021-03-10,2021-03-11,2021-03-12,2021-03-13,2021-03-14,2021-03-15,2021-03-16,2021-03-17,2021-03-18,2021-03-19,2021-03-20,2021-03-21,2021-03-22,2021-03-23,2021-03-24,2021-03-25,2021-03-26,2021-03-27,2021-03-28,2021-03-29,2021-03-30,2021-03-31,2021-04-01,2021-04-02,2021-04-03,2021-04-04,2021-04-05,2021-04-06,2021-04-07,2021-04-08,2021-04-09,2021-04-10,2021-04-11,2021-04-12,2021-04-13,2021-04-14,2021-04-15,2021-04-16,2021-04-17,2021-04-18,2021-04-19,2021-04-20,2021-04-21,2021-04-22,2021-04-23,2021-04-24,2021-04-25,2021-04-26,2021-04-27,2021-04-28,2021-04-29,2021-04-30,2021-05-01,2021-05-02,2021-05-03,2021-05-04,2021-05-05,2021-05-06,2021-05-07,2021-05-08,2021-05-09,2021-05-10,2021-05-11,2021-05-12,2021-05-13,2021-05-14,2021-05-15,2021-05-16,2021-05-17,2021-05-18,2021-05-19,2021-05-20,2021-05-21,2021-05-22,2021-05-23,2021-05-24,2021-05-25,2021-05-26,2021-05-27,2021-05-28,2021-05-29,2021-05-30,2021-05-31,2021-06-01,2021-06-02,2021-06-03,2021-06-04,2021-06-05,2021-06-06,2021-06-07,2021-06-08,2021-06-09,2021-06-10,2021-06-11,2021-06-12,2021-06-13,2021-06-14,2021-06-15,2021-06-16,2021-06-17,2021-06-18,2021-06-19,2021-06-20,2021-06-21,2021-06-22,2021-06-23,2021-06-24,2021-06-25,2021-06-26,2021-06-27,2021-06-28,2021-06-29,2021-06-30,2021-07-01,2021-07-02,2021-07-03,2021-07-04,2021-07-05,2021-07-06
Ñuble,Segunda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017.0,5688.0,7653.0,7700.0,7704.0,7704.0,7704.0,7704.0,7704.0,7704.0,7704.0,7704.0,7704.0,7704.0,7707.0,7710.0,7722.0,7731.0,7735.0,7735.0,7735.0,7741.0,7862.0,13211.0,19596.0,25436.0,25573.0,25700.0,32929.0,40503.0,49446.0,59370.0,67809.0,68173.0,68417.0,76375.0,83447.0,90114.0,96130.0,100777.0,100816.0,100825.0,105441.0,108987.0,111724.0,114021.0,115846.0,115929.0,115943.0,119015.0,122573.0,125936.0,129384.0,129386.0,129386.0,129386.0,134922.0,140096.0,145019.0,150802.0,155794.0,155876.0,155930.0,161604.0,167287.0,172052.0,176217.0,180358.0,180549.0,180634.0,184582.0,188593.0,192413.0,196408.0,200209.0,200287.0,200314.0,204364.0,207924.0,210986.0,215040.0,215955.0,215956.0,215957.0,218642.0,221644.0,224783.0,227697.0,230147.0,230285.0,230294.0,232439.0,234418.0,235919.0,237122.0,238384.0,238434.0,238446.0,239455.0,240365.0,241297.0,243022.0,243036.0,243100.0,243106.0,244677.0,245915.0,247193.0,248323.0,249190.0,249224.0,249227.0,250789.0,252498.0,254153.0,255709.0,257380.0,257556.0,257577.0,259772.0,262031.0,264363.0,266506.0,268648.0,268858.0,268896.0,271014.0,274654.0,279240.0,284085.0,285422.0,285824.0,285932.0,286296.0,291896.0,295465.0,298631.0,301534.0,302038.0,302134.0,302223.0,306452.0,309314.0,311479.0,313542.0,313925.0,314020.0,315866.0,317602.0
Ñuble,Unica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,342.0,636.0,665.0,665.0,1079.0,1425.0,1872.0,2173.0,2458.0,2536.0,2537.0,2810.0,3074.0,3261.0,3389.0,3450.0,3459.0,3459.0,3459.0,3602.0,3671.0,4009.0,4889.0,5115.0,5164.0,5192.0,6138.0,6933.0,7337.0,7607.0,7699.0,7732.0,8089.0,8354.0
Biobío,Primera,0.0,1388.0,2044.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2059.0,2092.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,2146.0,6316.0,28222.0,46734.0,63169.0,67331.0,69957.0,93394.0,120863.0,152392.0,181078.0,203028.0,206269.0,207548.0,228811.0,245699.0,260122.0,271048.0,280983.0,282122.0,282514.0,291028.0,298767.0,306531.0,315753.0,322536.0,322884.0,323042.0,334467.0,347763.0,361052.0,373172.0,383883.0,384522.0,384739.0,396587.0,409703.0,422307.0,439643.0,454759.0,457972.0,458846.0,473928.0,490014.0,504656.0,518189.0,530859.0,533528.0,534687.0,546499.0,558733.0,571448.0,583473.0,597744.0,598347.0,598372.0,611157.0,621839.0,632865.0,644158.0,644354.0,644426.0,644428.0,650586.0,658118.0,666153.0,672940.0,678504.0,679749.0,679969.0,686293.0,692289.0,698056.0,701989.0,705695.0,706076.0,706116.0,709600.0,712133.0,714380.0,718698.0,721745.0,722261.0,722381.0,725641.0,728441.0,731809.0,734166.0,738737.0,738852.0,739319.0,745756.0,752649.0,759234.0,766085.0,772395.0,773896.0,774116.0,781871.0,789977.0,798103.0,805427.0,812679.0,812688.0,812695.0,821580.0,831243.0,839819.0,848090.0,848094.0,850852.0,851484.0,864744.0,879539.0,893782.0,907041.0,918521.0,922890.0,924267.0,937134.0,948151.0,958936.0,965762.0,971597.0,973549.0,973852.0,977990.0,981714.0,987778.0,995209.0,1000861.0,1002666.0,1002722.0,1010867.0,1017237.0,1025793.0,1031142.0,1035666.0,1036855.0,1036948.0,1037341.0,1045878.0,1052867.0,1059627.0,1064210.0,1065047.0,1065189.0,1065232.0,1067680.0,1070053.0,1076658.0,1081696.0,1082627.0,1082783.0,1086046.0,1089124.0
Biobío,Segunda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1421.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1966.0,1997.0,2078.0,2115.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2121.0,2122.0,2122.0,2122.0,2122.0,2122.0,2122.0,2130.0,4845.0,25098.0,42892.0,58518.0,62404.0,64717.0,87100.0,114577.0,144958.0,173163.0,195036.0,198173.0,199329.0,222300.0,242254.0,259857.0,274896.0,285090.0,286243.0,286674.0,297520.0,306127.0,311512.0,316087.0,320278.0,320476.0,320588.0,328660.0,339501.0,351480.0,364089.0,364776.0,364866.0,364879.0,383386.0,397090.0,410217.0,426389.0,439753.0,441487.0,441890.0,457862.0,473883.0,488218.0,501437.0,513419.0,515142.0,515769.0,529182.0,541340.0,553796.0,565582.0,577801.0,578549.0,578685.0,591751.0,603159.0,614312.0,624909.0,628177.0,628260.0,628441.0,634535.0,641477.0,649232.0,655924.0,660845.0,661590.0,661748.0,668185.0,674261.0,680261.0,684441.0,688086.0,688090.0,688091.0,691889.0,695085.0,697997.0,702360.0,702371.0,702925.0,703062.0,708350.0,712682.0,716826.0,720010.0,724098.0,724587.0,724774.0,730450.0,736042.0,741709.0,746888.0,752281.0,753512.0,753717.0,760888.0,768394.0,775951.0,782990.0,789798.0,790603.0,790632.0,798776.0,807156.0,815660.0,823528.0,826293.0,828079.0,828271.0,829145.0,846074.0,860182.0,871781.0,882377.0,885423.0,885865.0,886494.0,902399.0,914149.0,921936.0,928202.0,930323.0,930602.0,936511.0,941060.0
Biobío,Unica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,1564.0,2589.0,3621.0,3811.0,3946.0,6089.0,7568.0,9095.0,10446.0,11421.0,11671.0,11671.0,12504.0,13295.0,14159.0,14896.0,15412.0,15528.0,15530.0,15608.0,16729.0,18514.0,21080.0,24482.0,25409.0,25540.0,25739.0,29234.0,32442.0,34534.0,35967.0,36595.0,36685.0,37945.0,38837.0
O’Higgins,Primera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2191.0,7950.0,10305.0,11602.0,11677.0,11677.0,11677.0,11677.0,11677.0,11677.0,11677.0,11677.0,11677.0,11677.0,11677.0,11921.0,18983.0,28347.0,37235.0,38354.0,38413.0,48282.0,57737.0,70923.0,82140.0,93272.0,94487.0,94507.0,109714.0,122770.0,134121.0,143179.0,150902.0,151333.0,151345.0,157676.0,163160.0,168075.0,172967.0,176726.0,177050.0,177050.0,186536.0,196506.0,205797.0,213834.0,221769.0,222127.0,222129.0,230277.0,238302.0,246028.0,255915.0,264903.0,265428.0,265432.0,275042.0,284394.0,292633.0,299942.0,307063.0,307376.0,307379.0,314945.0,322540.0,330438.0,338006.0,346648.0,346801.0,346863.0,355746.0,364343.0,372567.0,380350.0,380357.0,380373.0,380398.0,384625.0,389247.0,394484.0,397408.0,398934.0,398987.0,398987.0,402193.0,406460.0,411236.0,414847.0,418134.0,418360.0,418379.0,420286.0,422187.0,423940.0,426787.0,429038.0,429079.0,429079.0,431092.0,433207.0,435549.0,437341.0,440091.0,440091.0,440092.0,445123.0,450273.0,455435.0,460479.0,465840.0,466062.0,466062.0,472628.0,479206.0,485738.0,491669.0,497958.0,498000.0,498000.0,504969.0,513067.0,521821.0,532524.0,534771.0,535266.0,535266.0,545067.0,555529.0,564870.0,571704.0,579904.0,580848.0,580904.0,588837.0,597146.0,602291.0,605067.0,608341.0,608568.0,608571.0,612742.0,616886.0,622291.0,628262.0,633140.0,633843.0,633868.0,640120.0,644878.0,650399.0,653344.0,657239.0,657802.0,657814.0,658737.0,664937.0,669674.0,671260.0,672519.0,672594.0,672594.0,672622.0,674959.0,678386.0,684042.0,687925.0,688228.0,688239.0,690807.0,693018.0
O’Higgins,Segunda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2561.0,8076.0,10255.0,11400.0,11483.0,11483.0,11483.0,11483.0,11483.0,11483.0,11483.0,11483.0,11483.0,11483.0,11491.0,11494.0,11508.0,11515.0,11527.0,11527.0,11527.0,11544.0,11813.0,18604.0,27663.0,36471.0,37318.0,37345.0,47218.0,56467.0,69378.0,80352.0,91152.0,92244.0,92266.0,107856.0,121555.0,133788.0,143861.0,152311.0,152663.0,152676.0,159924.0,165010.0,169198.0,172723.0,175209.0,175373.0,175392.0,184010.0,193561.0,203191.0,215737.0,215802.0,215807.0,215825.0,225512.0,233682.0,241283.0,250854.0,259563.0,259883.0,259885.0,269098.0,277839.0,286364.0,293550.0,300554.0,300795.0,300798.0,308133.0,315376.0,323097.0,330709.0,338506.0,338639.0,338643.0,346650.0,355276.0,362919.0,369864.0,371672.0,371680.0,371681.0,376099.0,380822.0,386178.0,389642.0,391567.0,391635.0,391636.0,394898.0,399341.0,403859.0,407454.0,410597.0,410626.0,410626.0,412405.0,414777.0,416898.0,420768.0,420829.0,420859.0,420859.0,423509.0,426183.0,428110.0,429217.0,431609.0,431702.0,431707.0,436032.0,440888.0,445725.0,450382.0,455018.0,455226.0,455234.0,461864.0,468411.0,474646.0,480167.0,486098.0,486377.0,486388.0,493153.0,500710.0,508832.0,516589.0,521727.0,522092.0,522106.0,522885.0,533769.0,541099.0,546397.0,553018.0,553453.0,553496.0,553594.0,561781.0,568346.0,572166.0,575646.0,575845.0,575884.0,580402.0,585357.0
O’Higgins,Unica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0,3055.0,4644.0,4743.0,4751.0,5963.0,6492.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6560.0,6769.0,10981.0,14633.0,15153.0,15169.0,15526.0,17779.0,19173.0,19819.0,20209.0,20258.0,20258.0,20652.0,21022.0
Maule,Primera,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,503.0,512.0,512.0,512.0,512.0,512.0,512.0,512.0,1667.0,14339.0,26644.0,39876.0,43775.0,46405.0,61103.0,76142.0,92687.0,107712.0,120420.0,121867.0,122455.0,136541.0,149538.0,161138.0,170233.0,179184.0,179555.0,179717.0,186864.0,193296.0,199173.0,204950.0,211392.0,211671.0,211680.0,219266.0,228739.0,237690.0,245176.0,251810.0,252469.0,252717.0,261058.0,269950.0,279608.0,290502.0,300511.0,302036.0,302578.0,313574.0,324026.0,333107.0,341886.0,350039.0,350664.0,350852.0,359809.0,368949.0,377888.0,386285.0,395196.0,395327.0,395354.0,404613.0,412395.0,419479.0,427770.0,427796.0,427827.0,427856.0,433594.0,439945.0,445863.0,450986.0,455806.0,456098.0,456126.0,459354.0,463582.0,467566.0,470274.0,472823.0,473059.0,473080.0,475723.0,477900.0,480049.0,483155.0,485637.0,485783.0,485798.0,487425.0,489474.0,491387.0,492787.0,496525.0,496560.0,496574.0,501115.0,506677.0,511835.0,517303.0,523450.0,524337.0,524354.0,530910.0,538088.0,545170.0,551471.0,558664.0,558715.0,558715.0,565930.0,574461.0,582607.0,591159.0,591433.0,592968.0,594132.0,604982.0,617537.0,629488.0,640045.0,650475.0,652997.0,653701.0,663787.0,669146.0,674251.0,678051.0,682077.0,683396.0,683566.0,688171.0,692655.0,698415.0,704856.0,709317.0,709685.0,709707.0,715140.0,720447.0,726656.0,730984.0,735058.0,735793.0,735841.0,736039.0,741728.0,746934.0,749517.0,751620.0,751726.0,751778.0,751784.0,754313.0,757109.0,762160.0,766086.0,766659.0,766678.0,768913.0,771227.0
Maule,Segunda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,498.0,501.0,504.0,504.0,504.0,509.0,509.0,509.0,518.0,1436.0,13099.0,24947.0,37649.0,41412.0,43804.0,58237.0,72816.0,88850.0,103717.0,116359.0,117798.0,118454.0,132879.0,146945.0,160177.0,171171.0,182450.0,182785.0,182869.0,190990.0,196748.0,201070.0,204786.0,208582.0,208633.0,208653.0,215141.0,223422.0,231658.0,240146.0,240205.0,240226.0,240243.0,252783.0,262316.0,271554.0,281721.0,291166.0,291519.0,291561.0,302248.0,312905.0,322180.0,330871.0,338996.0,339429.0,339479.0,348527.0,357624.0,366356.0,374837.0,382863.0,383104.0,383125.0,392650.0,400838.0,408014.0,415020.0,417585.0,417616.0,417646.0,422342.0,428196.0,434374.0,439490.0,444244.0,444555.0,444566.0,448183.0,452598.0,456636.0,459573.0,462468.0,462501.0,462503.0,464727.0,467153.0,469646.0,473303.0,473323.0,473482.0,473598.0,476660.0,479482.0,481876.0,483595.0,486019.0,486177.0,486196.0,489989.0,494480.0,498758.0,503052.0,507956.0,508480.0,508542.0,515106.0,522051.0,528896.0,534865.0,541218.0,541396.0,541409.0,547601.0,555629.0,563592.0,570484.0,573467.0,574584.0,574773.0,575121.0,589171.0,600349.0,609483.0,618965.0,619705.0,619785.0,619803.0,629388.0,635869.0,640781.0,645644.0,646718.0,646753.0,651904.0,656524.0
Maule,Unica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3723.0,7318.0,9874.0,11189.0,11358.0,11358.0,11642.0,11830.0,11917.0,11950.0,11956.0,11956.0,11956.0,11959.0,11959.0,11959.0,11959.0,11959.0,11959.0,11959.0,11959.0,11959.0,11968.0,16630.0,20963.0,21634.0,21765.0,21826.0,23776.0,25206.0,26070.0,26960.0,27192.0,27192.0,27892.0,28391.0
Metropolitana,Primera,420.0,2934.0,5421.0,5717.0,5717.0,5717.0,5717.0,5717.0,5717.0,5717.0,5717.0,5822.0,5822.0,5822.0,5822.0,5822.0,5822.0,5822.0,5822.0,5822.0,5822.0,7072.0,7945.0,7968.0,7968.0,7968.0,7968.0,7968.0,7984.0,7994.0,7994.0,7994.0,8000.0,8010.0,8010.0,8010.0,8010.0,8011.0,8011.0,8011.0,12099.0,71903.0,135232.0,197877.0,208201.0,210127.0,293823.0,385128.0,486850.0,577951.0,664915.0,678812.0,680554.0,784946.0,870550.0,945008.0,1006181.0,1062619.0,1067899.0,1068304.0,1105655.0,1136347.0,1164283.0,1192239.0,1216134.0,1219915.0,1220027.0,1276991.0,1339854.0,1403800.0,1465325.0,1524306.0,1530021.0,1530431.0,1583489.0,1635856.0,1686837.0,1750928.0,1807854.0,1822372.0,1823299.0,1883729.0,1947237.0,2006066.0,2065235.0,2119591.0,2135510.0,2136438.0,2197173.0,2259888.0,2325153.0,2396043.0,2470656.0,2480194.0,2480770.0,2544606.0,2600939.0,2654549.0,2710998.0,2711889.0,2712612.0,2712863.0,2743376.0,2778749.0,2815822.0,2846039.0,2875011.0,2882354.0,2882824.0,2917283.0,2947005.0,2979934.0,3005431.0,3028017.0,3032559.0,3033091.0,3049093.0,3062819.0,3072611.0,3096052.0,3110837.0,3113830.0,3113946.0,3130736.0,3144367.0,3161592.0,3171970.0,3194592.0,3195038.0,3195182.0,3225122.0,3257042.0,3290272.0,3324073.0,3359684.0,3369574.0,3369898.0,3415138.0,3460491.0,3505352.0,3547344.0,3592575.0,3592575.0,3592575.0,3652662.0,3714232.0,3767043.0,3818979.0,3821508.0,3834907.0,3836189.0,3910765.0,3987954.0,4064003.0,4135110.0,4196287.0,4223213.0,4229286.0,4296147.0,4355637.0,4400576.0,4418620.0,4427865.0,4434848.0,4436145.0,4449974.0,4467503.0,4491837.0,4529946.0,4563620.0,4577185.0,4578163.0,4623739.0,4658569.0,4705073.0,4735467.0,4760296.0,4770073.0,4771450.0,4775466.0,4816082.0,4841671.0,4853221.0,4867085.0,4874061.0,4874740.0,4875056.0,4891957.0,4914474.0,4953131.0,4980514.0,4990015.0,4991626.0,5010548.0,5025242.0
Metropolitana,Segunda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0,3553.0,5476.0,5543.0,5543.0,5543.0,5544.0,5544.0,5544.0,5544.0,5544.0,5544.0,5658.0,5659.0,5659.0,5659.0,5659.0,5659.0,5659.0,5659.0,5659.0,5659.0,6930.0,7594.0,7599.0,7599.0,7609.0,7759.0,7817.0,7832.0,7843.0,7843.0,7843.0,7843.0,7853.0,7853.0,7853.0,7853.0,7853.0,7853.0,7855.0,7855.0,7858.0,7895.0,7909.0,7910.0,7910.0,7957.0,11649.0,63931.0,124036.0,184569.0,193003.0,194298.0,275063.0,365607.0,465544.0,554438.0,638261.0,650060.0,651245.0,757183.0,847905.0,930650.0,1001252.0,1061634.0,1068715.0,1069196.0,1109086.0,1138124.0,1159426.0,1178041.0,1197408.0,1199274.0,1199486.0,1248631.0,1308498.0,1371778.0,1443524.0,1446516.0,1447388.0,1447733.0,1530215.0,1585697.0,1639061.0,1701937.0,1760989.0,1771205.0,1771902.0,1832681.0,1892472.0,1949979.0,2007488.0,2061219.0,2070394.0,2071031.0,2133736.0,2197325.0,2257997.0,2321932.0,2385796.0,2394243.0,2394533.0,2461380.0,2516320.0,2569256.0,2619916.0,2634458.0,2635143.0,2635354.0,2664732.0,2698813.0,2735917.0,2765392.0,2790068.0,2795093.0,2795178.0,2821736.0,2858997.0,2891934.0,2917061.0,2940484.0,2940486.0,2940486.0,2957848.0,2974971.0,2989582.0,3015350.0,3016063.0,3019771.0,3019996.0,3043141.0,3065062.0,3084196.0,3097120.0,3113964.0,3118032.0,3118692.0,3140059.0,3166527.0,3195673.0,3224450.0,3254598.0,3263006.0,3263744.0,3307512.0,3350986.0,3393752.0,3434342.0,3476329.0,3481858.0,3482171.0,3534291.0,3588549.0,3636166.0,3680086.0,3695156.0,3706065.0,3707303.0,3713627.0,3787997.0,3848381.0,3904538.0,3950294.0,3970036.0,3971979.0,3972704.0,4039880.0,4091130.0,4119155.0,4139245.0,4148985.0,4150325.0,4172767.0,4191701.0
